tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
2/08/2018 14:30;30.47;1276.51;1332.19;36.23;0
2/08/2018 14:32;30.2;658.02;1325.25;36.71;0
2/08/2018 14:34;30.22;703.45;1331.13;36.83;0
2/08/2018 14:36;30.46;1248.82;1334.96;36.47;0
2/08/2018 14:38;30.52;1537.81;1329.82;36.03;0
2/08/2018 14:40;30.26;1162.83;1330.9;36.59;0
2/08/2018 14:42;30.23;1010.4;1331.86;36.96;0
2/08/2018 14:44;30.57;1539.48;1323.62;36.48;0
2/08/2018 14:46;31.09;1571.81;1324.28;35.31;0
2/08/2018 14:48;31.04;1669.89;1327;34.81;0
2/08/2018 14:50;30.93;1674.33;1332.73;35.22;0
2/08/2018 14:52;31.01;1684.06;1327.49;34.84;0
2/08/2018 14:54;30.81;1694.08;1333.81;34.93;0
2/08/2018 14:56;30.9;1697.36;1323.88;34.34;0
2/08/2018 14:58;30.74;1687.46;1321.29;34.67;0
2/08/2018 15:00;30.63;1671.16;1337.24;34.8;0
2/08/2018 15:02;30.56;1667.05;1328.11;34.94;0
2/08/2018 15:04;30.67;1672.95;1329.92;34.74;0
2/08/2018 15:06;30.75;1675.5;1332.04;34.41;0
2/08/2018 15:08;30.91;1670.37;1328.24;34.53;0
2/08/2018 15:10;31.15;1665.82;1331.53;34.64;0
2/08/2018 15:12;31.22;1634.98;1330.21;34.85;0
2/08/2018 15:14;31.06;1599.23;1336.09;34.66;0
2/08/2018 15:16;30.94;1670.07;1332.11;34.61;0
2/08/2018 15:18;30.98;1690.98;1334.21;33.64;0
2/08/2018 15:20;31.28;1706.73;1330.33;33.63;0
2/08/2018 15:22;31.63;1698.57;1334.73;33.29;0
2/08/2018 15:24;31.88;1697.42;1336.84;33.19;0
2/08/2018 15:26;31.83;1703.65;1327.88;33.04;0
2/08/2018 15:28;31.89;1704.57;1337.14;33.22;0
2/08/2018 15:30;31.67;1710.74;1339.85;33.69;0
2/08/2018 15:32;31.22;1728.12;1343.39;34.81;0
2/08/2018 15:34;31.07;1736.12;1348.35;35.04;0
2/08/2018 15:36;30.8;1699.86;1353.03;35.63;0
2/08/2018 15:38;30.69;1663.83;1347.03;35.85;0
2/08/2018 15:40;30.98;1657.43;1349.09;35.41;0
2/08/2018 15:42;31.29;1653.45;1351.8;34.79;0
2/08/2018 15:44;31.19;1663.38;1344.11;34.65;0
2/08/2018 15:46;30.81;1662.32;1345.37;35.24;0
2/08/2018 15:48;30.96;1647.77;1350.33;35.17;0
2/08/2018 15:50;31.03;1614.68;1356.23;34.82;0
2/08/2018 15:52;31.08;1546.48;1348.18;34.85;0
2/08/2018 15:54;31.31;1532.78;1353;34.46;0
2/08/2018 15:56;31.52;1520.23;1354.01;32.97;0
2/08/2018 15:58;31.76;1485.77;1355.7;32.89;0
2/08/2018 16:00;31.72;1496.23;1355.43;33.7;0
2/08/2018 16:02;32.04;1511.08;1362.28;32.3;0
2/08/2018 16:04;31.93;1526.69;1361.61;32.08;0
2/08/2018 16:06;31.66;1505.39;1359.8;32.5;0
2/08/2018 16:08;31.67;1514.2;1362.89;33.19;0
2/08/2018 16:10;31.6;1505.47;1361.85;33.26;0
2/08/2018 16:12;31.45;1484.06;1368.6;33.46;0
2/08/2018 16:14;31.59;1467.46;1364.23;33.06;0
2/08/2018 16:16;31.78;1466.13;1368.99;32.81;0
2/08/2018 16:18;31.85;1449.65;1367.96;32.85;0
2/08/2018 16:20;31.55;1428.15;1375.6;33.18;0
2/08/2018 16:22;31.21;1422.28;1381.63;33.8;0
2/08/2018 16:24;31.12;1414.87;1363.96;34.31;0
2/08/2018 16:26;30.88;1398.55;1371.58;34.96;0
2/08/2018 16:28;31.07;1384.61;1367.61;34.53;0
2/08/2018 16:30;30.83;1370.21;1366.6;34.84;0
2/08/2018 16:32;30.9;1360.1;1367.11;34.38;0
2/08/2018 16:34;30.77;1325.79;1363.33;34.5;0
2/08/2018 16:36;30.74;1293.04;1361.52;34.59;0
2/08/2018 16:38;31.04;1278.54;1354.07;34.1;0
2/08/2018 16:40;31.32;1246.66;1371.85;33.62;0
2/08/2018 16:42;31.23;1172.88;1383.14;33.97;0
2/08/2018 16:44;31.61;1219.76;1391.44;33.42;0
2/08/2018 16:46;32.01;1210.86;1373.95;32.77;0
2/08/2018 16:48;32.18;1159.02;1375.17;32.54;0
2/08/2018 16:50;32.02;1171.7;1372.25;32.7;0
2/08/2018 16:52;31.91;1219.16;1375.41;32.6;0
2/08/2018 16:54;31.84;1197.99;1368.49;32.73;0
2/08/2018 16:56;31.65;1168.83;1384.83;33.01;0
2/08/2018 16:58;31.3;1195.03;1369.13;33.8;0
2/08/2018 17:00;31.57;1206.84;1378.86;33.35;0
2/08/2018 17:02;31.31;1210.94;1374.22;33.77;0
2/08/2018 17:04;31.29;1188.56;1371.08;33.8;0
2/08/2018 17:06;31.15;1164.59;1371.43;34.16;0
2/08/2018 17:08;31.54;1175.06;1376.48;33.9;0
2/08/2018 17:10;31.63;1178.37;1368;33.69;0
2/08/2018 17:12;31.28;1148.08;1367.37;34.09;0
2/08/2018 17:14;31.39;1120.96;1374.41;34.26;0
2/08/2018 17:16;31.32;1114.21;1367.91;34.51;0
2/08/2018 17:18;31.06;1110.62;1366.16;35.11;0
2/08/2018 17:20;31.13;1097.32;1371.39;35.05;0
2/08/2018 17:22;31.22;1069.08;1365.53;34.76;0
2/08/2018 17:24;30.85;1036.75;1368.59;35.46;0
2/08/2018 17:26;30.78;1031.36;1370.26;35.85;0
2/08/2018 17:28;31.12;1005.02;1364.6;35.19;0
2/08/2018 17:30;31.01;986.94;1364.64;35.49;0
2/08/2018 17:32;30.93;976.74;1359.06;35.78;0
2/08/2018 17:34;31.16;971.56;1361.45;35.23;0
2/08/2018 17:36;31.16;959.27;1352.99;34.96;0
2/08/2018 17:38;30.82;924.83;1358.58;35.29;0
2/08/2018 17:40;30.4;897.99;1353.73;36.35;0
2/08/2018 17:42;30.37;878.56;1352.69;36.32;0
2/08/2018 17:44;30.48;863.92;1357.84;36.13;0
2/08/2018 17:46;30.77;850.36;1349.52;35.67;0
2/08/2018 17:48;31.11;851.24;1344.44;34.97;0
2/08/2018 17:50;31.22;843.54;1343.75;34.84;0
2/08/2018 17:52;31.14;826.18;1346.02;34.91;0
2/08/2018 17:54;30.93;809.5;1346.7;35.19;0
2/08/2018 17:56;30.85;793.07;1347.94;35.31;0
2/08/2018 17:58;30.8;787.45;1348.22;35.17;0
2/08/2018 18:00;30.76;771.56;1338.31;35.19;0
2/08/2018 18:02;30.81;775.23;1329.96;35.12;0
2/08/2018 18:04;30.95;795.2;1328.17;35;0
2/08/2018 18:06;31.19;799.34;1318.91;34.9;0
2/08/2018 18:08;31.2;780.04;1320.84;34.82;0
2/08/2018 18:10;31;760.06;1325.75;35.21;0
2/08/2018 18:12;31.03;751.17;1317.86;35.25;0
2/08/2018 18:14;31.16;730.57;1320.29;34.82;0
2/08/2018 18:16;31.06;724.06;1315.94;34.92;0
2/08/2018 18:18;30.76;702.03;1317.42;35.56;0
2/08/2018 18:20;30.77;670.59;1314.13;35.49;0
2/08/2018 18:22;30.67;675.39;1313.02;35.77;0
2/08/2018 18:24;30.75;671.33;1302.49;36.16;0
2/08/2018 18:26;31.02;663.03;1309.36;36.07;0
2/08/2018 18:28;30.89;666.04;1306.41;35.95;0
2/08/2018 18:30;30.63;661.1;1308.87;36.45;0
2/08/2018 18:32;30.5;669.48;1311.99;36.74;0
2/08/2018 18:34;30.57;672.44;1308.67;36.81;0
2/08/2018 18:36;30.51;660.71;1306.7;37.4;0
2/08/2018 18:38;30.38;650.07;1314.22;37.77;0
2/08/2018 18:40;30.17;632.73;1313.6;38.26;0
2/08/2018 18:42;29.98;613.02;1313.33;38.67;0
2/08/2018 18:44;29.89;604.86;1311.99;38.87;0
2/08/2018 18:46;30;595.12;1308.33;38.62;0
2/08/2018 18:48;30.14;586.36;1294.08;38.28;0
2/08/2018 18:50;29.94;570.27;1296.96;38.45;0
2/08/2018 18:52;29.74;556.34;1297.26;39.05;0
2/08/2018 18:54;29.82;545.98;1289.34;38.86;0
2/08/2018 18:56;29.69;536.55;1288.07;38.93;0
2/08/2018 18:58;29.57;531.6;1287.81;39.14;0
2/08/2018 19:00;29.51;525.56;1281.9;39.35;0
2/08/2018 19:02;29.45;508.39;1277.42;39.55;0
2/08/2018 19:04;29.51;499.96;1277.37;39.54;0
2/08/2018 19:06;29.5;496.26;1268.83;39.61;0
2/08/2018 19:08;29.57;489;1264.5;39.55;0
2/08/2018 19:10;29.41;473.27;1260.48;39.64;0
2/08/2018 19:12;29.31;462.74;1259.19;39.98;0
2/08/2018 19:14;29.41;452.41;1253.43;39.8;0
2/08/2018 19:16;29.28;448.31;1259.49;39.9;0
2/08/2018 19:18;29.27;438.98;1247.4;39.84;0
2/08/2018 19:20;29.24;431.99;1244.98;40.01;0
2/08/2018 19:22;29.16;424.85;1244.25;40.08;0
2/08/2018 19:24;29.04;415.48;1240.77;40.22;0
2/08/2018 19:26;28.99;403.83;1236.53;40.33;0
2/08/2018 19:28;28.9;394.13;1239.41;40.53;0
2/08/2018 19:30;28.89;383.99;1233.81;40.62;0
2/08/2018 19:32;28.93;377.79;1226.59;40.49;0
2/08/2018 19:34;28.88;369.88;1231.55;40.64;0
2/08/2018 19:36;28.83;359.03;1222.76;40.68;0
2/08/2018 19:38;28.79;349.91;1220.46;40.79;0
2/08/2018 19:40;28.81;343.86;1217.78;41.03;0
2/08/2018 19:42;28.78;337.68;1211.35;41.32;0
2/08/2018 19:44;28.62;328.95;1216.5;41.52;0
2/08/2018 19:46;28.57;317;1214.79;41.45;0
2/08/2018 19:48;28.47;305.79;1209.72;41.74;0
2/08/2018 19:50;28.49;295.01;1206.68;41.85;0
2/08/2018 19:52;28.46;287;1206.26;41.81;0
2/08/2018 19:54;28.29;278.64;1203.97;42.13;0
2/08/2018 19:56;28.24;271.54;1196.59;42.27;0
2/08/2018 19:58;28.24;263.78;1202.55;42.24;0
2/08/2018 20:00;28.13;255.79;1199.41;42.29;0
2/08/2018 20:02;28.04;246.67;1188.95;42.65;0
2/08/2018 20:04;28.05;236.63;1197.69;42.73;0
2/08/2018 20:06;28.05;226.36;1186.91;42.79;0
2/08/2018 20:08;28.04;217.28;1182.09;42.82;0
2/08/2018 20:10;27.98;207.82;1183.84;42.96;0
2/08/2018 20:12;27.86;198.97;1183.22;43.23;0
2/08/2018 20:14;27.76;191.64;1180.47;43.29;0
2/08/2018 20:16;27.7;184.8;1187.3;43.45;0
2/08/2018 20:18;27.6;177.62;1175.41;43.63;0
2/08/2018 20:20;27.55;169.49;1173.2;43.55;0
2/08/2018 20:22;27.52;160.99;1176.97;43.84;0
2/08/2018 20:24;27.42;151.74;1176.18;44.03;0
2/08/2018 20:26;27.34;143.4;1161.56;44;0
2/08/2018 20:28;27.28;135.54;1161.54;44.2;0
2/08/2018 20:30;27.26;128.15;1159.78;44.35;0
2/08/2018 20:32;27.17;121.21;1157.4;44.5;0
2/08/2018 20:34;27.07;114.85;1161.67;44.68;0
2/08/2018 20:36;26.99;109;1153.69;44.73;0
2/08/2018 20:38;26.94;103.12;1149.93;44.93;0
2/08/2018 20:40;26.88;97.23;1151.25;45.06;0
2/08/2018 20:42;26.83;91.4;1145.51;45.22;0
2/08/2018 20:44;26.77;85.73;1142.33;45.44;0
2/08/2018 20:46;26.71;80.25;1146.79;45.58;0
2/08/2018 20:48;26.68;75.08;1141.86;45.55;0
2/08/2018 20:50;26.59;70.15;1133.42;45.74;0
2/08/2018 20:52;26.51;65.4;1136.76;46;0
2/08/2018 20:54;26.43;60.76;1130.33;46.23;0
2/08/2018 20:56;26.35;56.37;1119.51;46.55;0
2/08/2018 20:58;26.25;52.31;1124.43;46.82;0
2/08/2018 21:00;26.18;48.46;1122.76;46.87;0
2/08/2018 21:02;26.13;44.8;1117.29;46.93;0
2/08/2018 21:04;26.06;41.33;1113.13;47.07;0
2/08/2018 21:06;26;37.89;1117.07;47.15;0
2/08/2018 21:08;25.95;34.56;1112.01;47.25;0
2/08/2018 21:10;25.89;31.5;1113.5;47.37;0
2/08/2018 21:12;25.84;28.56;1115.76;47.5;0
2/08/2018 21:14;25.77;25.8;1113.43;47.62;0
2/08/2018 21:16;25.71;23.19;1104.5;47.78;0
2/08/2018 21:18;25.65;20.81;1106.58;47.88;0
2/08/2018 21:20;25.58;18.57;1095.93;48.08;0
2/08/2018 21:22;25.51;16.5;1089.09;48.22;0
2/08/2018 21:24;25.47;14.6;1090.28;48.27;0
2/08/2018 21:26;25.42;12.94;1081.63;48.37;0
2/08/2018 21:28;25.37;11.43;1076.92;48.47;0
2/08/2018 21:30;25.34;10.03;1071.35;48.53;0
2/08/2018 21:32;25.28;8.82;1066.7;48.74;0
2/08/2018 21:34;25.21;7.74;1066.28;49;0
2/08/2018 21:36;25.12;6.78;1055.62;49.3;0
2/08/2018 21:38;25.02;5.96;1053.2;49.69;0
2/08/2018 21:40;24.92;5.26;1049.54;50.05;0
2/08/2018 21:42;24.83;4.63;1046.29;50.37;0
2/08/2018 21:44;24.75;4.15;1045.17;50.61;0
2/08/2018 21:46;24.7;3.78;1034.34;50.76;0
2/08/2018 21:48;24.64;3.52;1035.32;50.98;0
2/08/2018 21:50;24.56;3.24;1028.05;51.25;0
2/08/2018 21:52;24.47;3.06;1020.87;51.55;0
2/08/2018 21:54;24.36;2.95;1029.79;51.89;0
2/08/2018 21:56;24.26;2.88;1019.13;52.17;0
2/08/2018 21:58;24.2;2.82;1011.07;52.32;0
2/08/2018 22:00;24.15;2.77;1007.61;52.49;0
2/08/2018 22:02;24.09;2.77;1013.86;52.69;0
2/08/2018 22:04;24.05;2.75;997.41;52.86;0
2/08/2018 22:06;24.02;2.73;996.75;53.04;0
2/08/2018 22:08;23.98;2.7;991.57;53.14;0
2/08/2018 22:10;23.97;2.72;986.51;53.17;0
2/08/2018 22:12;23.93;2.68;987.01;53.29;0
2/08/2018 22:14;23.88;2.74;980.49;53.45;0
2/08/2018 22:16;23.79;2.68;975.03;53.66;0
2/08/2018 22:18;23.73;2.67;970.41;53.89;0
2/08/2018 22:20;23.67;2.68;970.04;54.02;0
2/08/2018 22:22;23.65;2.68;961.79;54.11;0
2/08/2018 22:24;23.59;2.67;956.6;54.32;0
2/08/2018 22:26;23.52;2.7;955.31;54.52;0
2/08/2018 22:28;23.47;2.67;950.73;54.69;0
2/08/2018 22:30;23.43;2.7;945.96;54.84;0
2/08/2018 22:32;23.38;2.72;941.98;55.04;0
2/08/2018 22:34;23.34;2.73;937.99;55.17;0
2/08/2018 22:36;23.3;2.72;939.99;55.35;0
2/08/2018 22:38;23.24;2.73;931.32;55.52;0
2/08/2018 22:40;23.19;2.69;930.41;55.68;0
2/08/2018 22:42;23.15;2.73;925.89;55.79;0
2/08/2018 22:44;23.1;2.66;923.19;55.97;0
2/08/2018 22:46;23.06;2.68;920.72;56.08;0
2/08/2018 22:48;23.05;2.7;914.98;56.1;0
2/08/2018 22:50;23;2.68;914.19;56.23;0
2/08/2018 22:52;22.94;2.64;910.74;56.44;0
2/08/2018 22:54;22.86;2.66;911.09;56.69;0
2/08/2018 22:56;22.8;2.71;905.29;56.91;0
2/08/2018 22:58;22.77;2.71;905.27;56.99;0
2/08/2018 23:00;22.77;2.68;902.57;57.08;0
2/08/2018 23:02;22.77;2.7;891.6;57.15;0
2/08/2018 23:04;22.76;2.71;891.14;57.2;0
2/08/2018 23:06;22.73;2.69;896.53;57.34;0
2/08/2018 23:08;22.71;2.67;890.58;57.46;0
2/08/2018 23:10;22.7;2.7;884.55;57.48;0
2/08/2018 23:12;22.68;2.71;888.15;57.56;0
2/08/2018 23:14;22.67;2.7;881.92;57.59;0
2/08/2018 23:16;22.69;2.69;883.42;57.48;0
2/08/2018 23:18;22.69;2.71;879.53;57.44;0
2/08/2018 23:20;22.68;2.74;869.79;57.42;0
2/08/2018 23:22;22.66;2.73;871.64;57.49;0
2/08/2018 23:24;22.63;2.73;866.46;57.55;0
2/08/2018 23:26;22.57;2.72;872.35;57.74;0
2/08/2018 23:28;22.53;2.74;866.72;57.9;0
2/08/2018 23:30;22.51;2.69;863.75;58;0
2/08/2018 23:32;22.48;2.76;859.75;58.06;0
2/08/2018 23:34;22.46;2.74;858.04;58.09;0
2/08/2018 23:36;22.48;2.67;856.63;58.04;0
2/08/2018 23:38;22.43;2.68;848.05;58.2;0
2/08/2018 23:40;22.37;2.7;850.46;58.35;0
2/08/2018 23:42;22.33;2.7;845.1;58.49;0
2/08/2018 23:44;22.3;2.7;851.23;58.62;0
2/08/2018 23:46;22.25;2.71;846.28;58.79;0
2/08/2018 23:48;22.2;2.69;849.94;58.95;0
2/08/2018 23:50;22.15;2.68;846.61;59.16;0
2/08/2018 23:52;22.13;2.73;862.62;59.17;0
2/08/2018 23:54;22.14;2.65;832.89;59.17;0
2/08/2018 23:56;22.1;2.7;824.37;59.3;0
2/08/2018 23:58;22.09;2.69;844.67;59.3;0
3/08/2018 0:00;22.07;2.71;867.92;59.31;0
3/08/2018 0:02;22.06;2.71;835.52;59.25;0
3/08/2018 0:04;22.06;2.72;834.96;59.19;0
3/08/2018 0:06;22.04;2.67;831.84;59.19;0
3/08/2018 0:08;22.02;2.71;825.69;59.33;0
3/08/2018 0:10;21.99;2.7;824.4;59.36;0
3/08/2018 0:12;21.97;2.69;820.23;59.42;0
3/08/2018 0:14;21.94;2.69;811.27;59.48;0
3/08/2018 0:16;21.91;2.72;818.84;59.55;0
3/08/2018 0:18;21.89;2.73;822.31;59.53;0
3/08/2018 0:20;21.87;2.69;806.63;59.58;0
3/08/2018 0:22;21.83;2.67;812.75;59.76;0
3/08/2018 0:24;21.76;2.7;813.37;59.99;0
3/08/2018 0:26;21.69;2.66;808.13;60.26;0
3/08/2018 0:28;21.63;2.66;806.48;60.47;0
3/08/2018 0:30;21.59;2.65;808.62;60.68;0
3/08/2018 0:32;21.52;2.72;813.72;60.96;0
3/08/2018 0:34;21.45;2.72;804.74;61.19;0
3/08/2018 0:36;21.41;2.73;797.75;61.33;0
3/08/2018 0:38;21.42;2.71;803.74;61.28;0
3/08/2018 0:40;21.39;2.73;804.86;61.32;0
3/08/2018 0:42;21.39;2.72;803.94;61.23;0
3/08/2018 0:44;21.4;2.73;802.05;61.13;0
3/08/2018 0:46;21.42;2.75;808.25;61;0
3/08/2018 0:48;21.43;2.74;790.27;60.8;0
3/08/2018 0:50;21.42;2.75;792.89;60.85;0
3/08/2018 0:52;21.4;2.74;794.25;60.86;0
3/08/2018 0:54;21.41;2.7;794.4;60.86;0
3/08/2018 0:56;21.39;2.75;784.59;60.9;0
3/08/2018 0:58;21.34;2.77;780.76;61.09;0
3/08/2018 1:00;21.28;2.76;781.54;61.29;0
3/08/2018 1:02;21.24;2.74;789.59;61.42;0
3/08/2018 1:04;21.22;2.73;773.21;61.47;0
3/08/2018 1:06;21.22;2.76;773.8;61.42;0
3/08/2018 1:08;21.19;2.76;771.23;61.47;0
3/08/2018 1:10;21.18;2.77;772.49;61.5;0
3/08/2018 1:12;21.15;2.76;775.52;61.62;0
3/08/2018 1:14;21.1;2.73;777.82;61.83;0
3/08/2018 1:16;21.06;2.73;763.49;62.04;0
3/08/2018 1:18;21.01;2.73;760.9;62.22;0
3/08/2018 1:20;20.98;2.76;768.82;62.32;0
3/08/2018 1:22;20.95;2.77;768.35;62.45;0
3/08/2018 1:24;20.9;2.76;767.71;62.62;0
3/08/2018 1:26;20.86;2.72;768.41;62.75;0
3/08/2018 1:28;20.85;2.75;768.77;62.83;0
3/08/2018 1:30;20.81;2.74;765.16;63;0
3/08/2018 1:32;20.79;2.77;763.41;63.07;0
3/08/2018 1:34;20.8;2.79;749.93;63.02;0
3/08/2018 1:36;20.79;2.78;752.9;63.08;0
3/08/2018 1:38;20.77;2.77;762.82;63.14;0
3/08/2018 1:40;20.74;2.78;753.69;63.22;0
3/08/2018 1:42;20.7;2.77;757.86;63.32;0
3/08/2018 1:44;20.66;2.77;759.13;63.43;0
3/08/2018 1:46;20.64;2.75;751.43;63.51;0
3/08/2018 1:48;20.61;2.77;739.41;63.59;0
3/08/2018 1:50;20.51;2.77;750.15;64.06;0
3/08/2018 1:52;20.37;2.77;743.49;64.66;0
3/08/2018 1:54;20.26;2.78;746.15;65.17;0
3/08/2018 1:56;20.18;2.79;758.07;65.58;0
3/08/2018 1:58;20.11;2.79;753.69;65.82;0
3/08/2018 2:00;20.08;2.77;730.62;65.97;0
3/08/2018 2:02;20.08;2.83;748.43;65.99;0
3/08/2018 2:04;20.05;2.83;732.79;66.15;0
3/08/2018 2:06;20.03;2.79;741.43;66.19;0
3/08/2018 2:08;20.01;2.8;733.75;66.2;0
3/08/2018 2:10;19.93;2.8;731.81;66.38;0
3/08/2018 2:12;19.86;2.78;728.89;66.57;0
3/08/2018 2:14;19.8;2.8;736.72;66.79;0
3/08/2018 2:16;19.78;2.8;714.96;66.86;0
3/08/2018 2:18;19.76;2.83;724.67;66.97;0
3/08/2018 2:20;19.76;2.8;721.07;66.98;0
3/08/2018 2:22;19.82;2.79;712.26;66.81;0
3/08/2018 2:24;19.85;2.77;714.16;66.76;0
3/08/2018 2:26;19.84;2.75;719.99;66.84;0
3/08/2018 2:28;19.84;2.78;720.53;66.91;0
3/08/2018 2:30;19.85;2.78;713.08;66.93;0
3/08/2018 2:32;19.86;2.77;725.5;66.93;0
3/08/2018 2:34;19.87;2.75;703.64;66.85;0
3/08/2018 2:36;19.88;2.77;707.23;66.81;0
3/08/2018 2:38;19.88;2.77;694.67;66.84;0
3/08/2018 2:40;19.88;2.77;692.04;66.86;0
3/08/2018 2:42;19.86;2.79;702.03;66.94;0
3/08/2018 2:44;19.85;2.79;691.39;67.01;0
3/08/2018 2:46;19.8;2.79;691.63;67.18;0
3/08/2018 2:48;19.74;2.83;696.24;67.5;0
3/08/2018 2:50;19.69;2.83;690.73;67.8;0
3/08/2018 2:52;19.61;2.86;702.78;68.14;0
3/08/2018 2:54;19.5;2.81;682.18;68.62;0
3/08/2018 2:56;19.4;2.81;677.97;68.92;0
3/08/2018 2:58;19.33;2.81;681.15;69.16;0
3/08/2018 3:00;19.3;2.81;677.07;69.3;0
3/08/2018 3:02;19.29;2.81;691.14;69.35;0
3/08/2018 3:04;19.26;2.81;689.37;69.47;0
3/08/2018 3:06;19.27;2.78;696.68;69.49;0
3/08/2018 3:08;19.28;2.83;681.58;69.44;0
3/08/2018 3:10;19.26;2.77;690.68;69.58;0
3/08/2018 3:12;19.25;2.82;660.28;69.69;0
3/08/2018 3:14;19.22;2.82;685.49;69.83;0
3/08/2018 3:16;19.21;2.82;678.89;69.91;0
3/08/2018 3:18;19.16;2.81;666.84;70.17;0
3/08/2018 3:20;19.12;2.82;672.81;70.43;0
3/08/2018 3:22;19.07;2.84;672.38;70.66;0
3/08/2018 3:24;19.04;2.84;663.1;70.84;0
3/08/2018 3:26;19.03;2.83;662.17;70.92;0
3/08/2018 3:28;19.04;2.79;662.62;70.87;0
3/08/2018 3:30;19.02;2.86;659.87;70.98;0
3/08/2018 3:32;19.01;2.84;655.36;71.04;0
3/08/2018 3:34;19;2.83;661.45;71.04;0
3/08/2018 3:36;18.94;2.81;645.21;71.32;0
3/08/2018 3:38;18.89;2.8;643.97;71.54;0
3/08/2018 3:40;18.85;2.81;640.85;71.81;0
3/08/2018 3:42;18.82;2.82;648.51;72.03;0
3/08/2018 3:44;18.8;2.81;634.56;72.16;0
3/08/2018 3:46;18.79;2.81;649.44;72.26;0
3/08/2018 3:48;18.81;2.84;644.15;72.22;0
3/08/2018 3:50;18.81;2.82;639.6;72.26;0
3/08/2018 3:52;18.81;2.81;634.46;72.32;0
3/08/2018 3:54;18.81;2.78;642.42;72.3;0
3/08/2018 3:56;18.79;2.78;636.35;72.39;0
3/08/2018 3:58;18.76;2.79;635.96;72.49;0
3/08/2018 4:00;18.71;2.81;627.7;72.72;0
3/08/2018 4:02;18.69;2.86;620.91;72.85;0
3/08/2018 4:04;18.69;2.84;632.49;72.86;0
3/08/2018 4:06;18.64;2.86;626.6;73.04;0
3/08/2018 4:08;18.62;2.88;631.3;73.15;0
3/08/2018 4:10;18.63;2.83;639.29;73.14;0
3/08/2018 4:12;18.64;2.86;624.28;73.16;0
3/08/2018 4:14;18.65;2.82;600.27;73.17;0
3/08/2018 4:16;18.67;2.81;623.75;73.11;0
3/08/2018 4:18;18.69;2.79;601.25;72.96;0
3/08/2018 4:20;18.68;2.87;604.15;72.96;0
3/08/2018 4:22;18.68;2.83;619.17;72.93;0
3/08/2018 4:24;18.64;2.77;613.21;73.07;0
3/08/2018 4:26;18.65;2.85;608.95;73.1;0
3/08/2018 4:28;18.66;2.82;619.73;73.01;0
3/08/2018 4:30;18.66;2.81;604.18;72.93;0
3/08/2018 4:32;18.65;2.78;597.24;72.98;0
3/08/2018 4:34;18.71;2.83;593.91;72.79;0
3/08/2018 4:36;18.8;2.87;604.2;72.42;0
3/08/2018 4:38;18.83;2.84;604.71;72.31;0
3/08/2018 4:40;18.82;2.82;610.1;72.34;0
3/08/2018 4:42;18.79;2.86;601.52;72.48;0
3/08/2018 4:44;18.76;2.85;594.45;72.62;0
3/08/2018 4:46;18.76;2.81;602.11;72.59;0
3/08/2018 4:48;18.77;2.78;585.56;72.6;0
3/08/2018 4:50;18.81;2.86;593.35;72.44;0
3/08/2018 4:52;18.83;2.85;597.73;72.31;0
3/08/2018 4:54;18.82;2.87;594;72.34;0
3/08/2018 4:56;18.81;2.86;586.27;72.35;0
3/08/2018 4:58;18.83;2.84;593.62;72.25;0
3/08/2018 5:00;18.83;2.86;577.01;72.2;0
3/08/2018 5:02;18.81;2.86;586.46;72.27;0
3/08/2018 5:04;18.8;2.86;591.07;72.26;0
3/08/2018 5:06;18.82;2.85;592.92;72.17;0
3/08/2018 5:08;18.8;2.85;576.71;72.28;0
3/08/2018 5:10;18.8;2.87;592.52;72.26;0
3/08/2018 5:12;18.83;2.81;582.38;72.14;0
3/08/2018 5:14;18.83;2.85;579.14;72.19;0
3/08/2018 5:16;18.82;2.83;577.08;72.24;0
3/08/2018 5:18;18.82;2.83;585.39;72.27;0
3/08/2018 5:20;18.81;2.85;576.44;72.31;0
3/08/2018 5:22;18.78;2.9;581.43;72.43;0
3/08/2018 5:24;18.74;2.9;584.79;72.61;0
3/08/2018 5:26;18.71;2.91;590.79;72.76;0
3/08/2018 5:28;18.68;2.9;589.13;72.92;0
3/08/2018 5:30;18.64;2.97;579.46;73.1;0
3/08/2018 5:32;18.63;3.01;591.92;73.18;0
3/08/2018 5:34;18.63;3.01;577.27;73.23;0
3/08/2018 5:36;18.65;3.11;587.48;73.23;0
3/08/2018 5:38;18.66;3.2;577.26;73.21;0
3/08/2018 5:40;18.68;3.31;575.34;73.15;0
3/08/2018 5:42;18.73;3.47;578.31;72.99;0
3/08/2018 5:44;18.72;3.67;585.29;72.98;0
3/08/2018 5:46;18.66;3.94;576.95;73.22;0
3/08/2018 5:48;18.61;4.28;580.48;73.5;0
3/08/2018 5:50;18.59;4.72;577.25;73.61;0
3/08/2018 5:52;18.58;5.25;577.12;73.64;0
3/08/2018 5:54;18.57;5.9;577.81;73.68;0
3/08/2018 5:56;18.55;6.65;573.47;73.77;0
3/08/2018 5:58;18.53;7.54;574.52;73.83;0
3/08/2018 6:00;18.51;8.58;567.43;73.88;0
3/08/2018 6:02;18.48;9.8;565.79;74.04;0
3/08/2018 6:04;18.47;11.11;568.61;74.09;0
3/08/2018 6:06;18.48;12.6;570.83;74.07;0
3/08/2018 6:08;18.5;14.2;572.79;73.96;0
3/08/2018 6:10;18.53;15.91;576.25;73.87;0
3/08/2018 6:12;18.55;17.85;569.49;73.77;0
